experiment,op,dimension,density,sparse_factor,buffer_size,repeat,timing_source,selected_field,gpu_tiles,gpu_oom_backoffs,gpu_host_fallback,gpu_input_rects,gpu_scratch_bytes,tile_rows_seen,d1,d2,num_nodes,num_edges,num_spaces,num_pieces,rc,elapsed_s,cmd,result_json,tile_json,global_index,shard_id,field_mode,block_volume,gpu_us,cpu_us,path
tile_sweep_publication,preimage,1d,sparse,5,4,1,gpu_source,gpu_us,1,0,0,1,40819760,2,1,1,1000000,1000000,4,1,0,4.721849,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 4,"{""buffer_size"": ""4"", ""cpu_us"": ""137962"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3388"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""40819760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",217,1,block_random,1024,3388,137962,ptrs
tile_sweep_publication,preimage,1d,sparse,5,5,1,cpu_source,cpu_us,1,0,0,1,47219760,2,1,1,1000000,1000000,4,1,0,4.709426,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 5,"{""buffer_size"": ""5"", ""cpu_us"": ""138109"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3525"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""47219760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",218,2,block_random,1024,3525,138109,ptrs
tile_sweep_publication,preimage,1d,sparse,5,5,1,gpu_source,gpu_us,1,0,0,1,47219760,2,1,1,1000000,1000000,4,1,0,4.553063,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 5,"{""buffer_size"": ""5"", ""cpu_us"": ""131251"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3260"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""47219760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",219,3,block_random,1024,3260,131251,ptrs
tile_sweep_publication,preimage,1d,sparse,5,7,1,cpu_source,cpu_us,1,0,0,1,60019760,2,1,1,1000000,1000000,4,1,0,4.599946,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 7,"{""buffer_size"": ""7"", ""cpu_us"": ""137035"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3249"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""60019760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",220,0,block_random,1024,3249,137035,ptrs
tile_sweep_publication,preimage,1d,sparse,5,7,1,gpu_source,gpu_us,1,0,0,1,60019760,2,1,1,1000000,1000000,4,1,0,4.678396,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 7,"{""buffer_size"": ""7"", ""cpu_us"": ""131636"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3531"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""60019760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",221,1,block_random,1024,3531,131636,ptrs
tile_sweep_publication,preimage,1d,sparse,5,10,1,cpu_source,cpu_us,1,0,0,1,79219760,2,1,1,1000000,1000000,4,1,0,4.800539,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 10,"{""buffer_size"": ""10"", ""cpu_us"": ""137112"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3386"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""79219760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",222,2,block_random,1024,3386,137112,ptrs
tile_sweep_publication,preimage,1d,sparse,5,10,1,gpu_source,gpu_us,1,0,0,1,79219760,2,1,1,1000000,1000000,4,1,0,4.589284,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 10,"{""buffer_size"": ""10"", ""cpu_us"": ""131377"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3233"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""79219760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",223,3,block_random,1024,3233,131377,ptrs
tile_sweep_publication,preimage,1d,sparse,5,15,1,cpu_source,cpu_us,1,0,0,1,111219760,2,1,1,1000000,1000000,4,1,0,4.556437,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 15,"{""buffer_size"": ""15"", ""cpu_us"": ""136956"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3283"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""111219760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",224,0,block_random,1024,3283,136956,ptrs
tile_sweep_publication,preimage,1d,sparse,5,15,1,gpu_source,gpu_us,1,0,0,1,111219760,2,1,1,1000000,1000000,4,1,0,4.786638,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 15,"{""buffer_size"": ""15"", ""cpu_us"": ""131598"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3325"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""111219760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",225,1,block_random,1024,3325,131598,ptrs
tile_sweep_publication,preimage,1d,sparse,5,20,1,cpu_source,cpu_us,1,0,0,1,143219760,2,1,1,1000000,1000000,4,1,0,4.679083,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 20,"{""buffer_size"": ""20"", ""cpu_us"": ""138192"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3473"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""143219760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",226,2,block_random,1024,3473,138192,ptrs
tile_sweep_publication,preimage,1d,sparse,5,20,1,gpu_source,gpu_us,1,0,0,1,143219760,2,1,1,1000000,1000000,4,1,0,4.583806,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 20,"{""buffer_size"": ""20"", ""cpu_us"": ""133044"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3378"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""143219760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",227,3,block_random,1024,3378,133044,ptrs
tile_sweep_publication,preimage,1d,sparse,5,25,1,cpu_source,cpu_us,1,0,0,1,175219760,2,1,1,1000000,1000000,4,1,0,4.557268,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 25,"{""buffer_size"": ""25"", ""cpu_us"": ""136623"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3236"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""175219760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",228,0,block_random,1024,3236,136623,ptrs
tile_sweep_publication,preimage,1d,sparse,5,25,1,gpu_source,gpu_us,1,0,0,1,175219760,2,1,1,1000000,1000000,4,1,0,4.806813,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 25,"{""buffer_size"": ""25"", ""cpu_us"": ""132473"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3494"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""175219760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",229,1,block_random,1024,3494,132473,ptrs
tile_sweep_publication,preimage,1d,sparse,5,30,1,cpu_source,cpu_us,1,0,0,1,207219760,2,1,1,1000000,1000000,4,1,0,4.654305,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 30,"{""buffer_size"": ""30"", ""cpu_us"": ""137366"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3573"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""207219760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",230,2,block_random,1024,3573,137366,ptrs
tile_sweep_publication,preimage,1d,sparse,5,30,1,gpu_source,gpu_us,1,0,0,1,207219760,2,1,1,1000000,1000000,4,1,0,4.583448,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 30,"{""buffer_size"": ""30"", ""cpu_us"": ""130868"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3141"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""207219760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",231,3,block_random,1024,3141,130868,ptrs
tile_sweep_publication,preimage,1d,sparse,5,40,1,cpu_source,cpu_us,1,0,0,1,271219760,2,1,1,1000000,1000000,4,1,0,4.559424,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 40,"{""buffer_size"": ""40"", ""cpu_us"": ""136667"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3359"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""271219760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",232,0,block_random,1024,3359,136667,ptrs
tile_sweep_publication,preimage,1d,sparse,5,40,1,gpu_source,gpu_us,1,0,0,1,271219760,2,1,1,1000000,1000000,4,1,0,4.767220,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 40,"{""buffer_size"": ""40"", ""cpu_us"": ""133631"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3511"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""271219760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",233,1,block_random,1024,3511,133631,ptrs
tile_sweep_publication,preimage,1d,sparse,5,50,1,cpu_source,cpu_us,1,0,0,1,335219760,2,1,1,1000000,1000000,4,1,0,4.721166,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 50,"{""buffer_size"": ""50"", ""cpu_us"": ""137561"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3611"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""335219760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",234,2,block_random,1024,3611,137561,ptrs
tile_sweep_publication,preimage,1d,sparse,5,50,1,gpu_source,gpu_us,1,0,0,1,335219760,2,1,1,1000000,1000000,4,1,0,4.543378,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 50,"{""buffer_size"": ""50"", ""cpu_us"": ""131186"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3334"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""335219760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",235,3,block_random,1024,3334,131186,ptrs
tile_sweep_publication,preimage,1d,sparse,5,75,1,cpu_source,cpu_us,1,0,0,1,495219760,2,1,1,1000000,1000000,4,1,0,4.551734,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 75,"{""buffer_size"": ""75"", ""cpu_us"": ""136333"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3203"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""495219760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",236,0,block_random,1024,3203,136333,ptrs
tile_sweep_publication,preimage,1d,sparse,5,75,1,gpu_source,gpu_us,1,0,0,1,495219760,2,1,1,1000000,1000000,4,1,0,4.631407,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 75,"{""buffer_size"": ""75"", ""cpu_us"": ""131936"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3398"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""495219760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",237,1,block_random,1024,3398,131936,ptrs
tile_sweep_publication,preimage,1d,sparse,5,100,1,cpu_source,cpu_us,1,0,0,1,655219760,2,1,1,1000000,1000000,4,1,0,4.866288,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 100,"{""buffer_size"": ""100"", ""cpu_us"": ""137726"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3547"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""655219760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",238,2,block_random,1024,3547,137726,ptrs
tile_sweep_publication,preimage,1d,sparse,5,100,1,gpu_source,gpu_us,1,0,0,1,655219760,2,1,1,1000000,1000000,4,1,0,4.569523,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 5 -b 100,"{""buffer_size"": ""100"", ""cpu_us"": ""131762"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""3314"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""5""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""655219760"", ""gpu_tiles"": ""1"", ""op"": ""preimage"", ""path"": ""ptrs""}",239,3,block_random,1024,3314,131762,ptrs
tile_sweep_publication,preimage,2d,dense,1,1,1,cpu_source,cpu_us,8,14,1,8,14800000,2,2,2,1000,1000,4,1,0,1.035002,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 2 -d2 2 preimage -n 1000 -e 1000 -p 1 -s 4 -f 1 -b 1,"{""buffer_size"": ""1"", ""cpu_us"": ""92314"", ""d1"": ""2"", ""d2"": ""2"", ""gpu_us"": ""22962"", ""num_edges"": ""1000"", ""num_nodes"": ""1000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""1""}","{""d1"": ""2"", ""d2"": ""2"", ""gpu_host_fallback"": ""1"", ""gpu_input_rects"": ""8"", ""gpu_oom_backoffs"": ""14"", ""gpu_scratch_bytes"": ""14800000"", ""gpu_tiles"": ""8"", ""op"": ""preimage"", ""path"": ""ptrs""}",240,0,block_random,1024,22962,92314,ptrs
tile_sweep_publication,preimage,2d,dense,1,1,1,gpu_source,gpu_us,8,14,1,8,14800000,2,2,2,1000,1000,4,1,0,1.105116,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 2 -d2 2 preimage -n 1000 -e 1000 -p 1 -s 4 -f 1 -b 1,"{""buffer_size"": ""1"", ""cpu_us"": ""12381"", ""d1"": ""2"", ""d2"": ""2"", ""gpu_us"": ""20002"", ""num_edges"": ""1000"", ""num_nodes"": ""1000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""1""}","{""d1"": ""2"", ""d2"": ""2"", ""gpu_host_fallback"": ""1"", ""gpu_input_rects"": ""8"", ""gpu_oom_backoffs"": ""14"", ""gpu_scratch_bytes"": ""14800000"", ""gpu_tiles"": ""8"", ""op"": ""preimage"", ""path"": ""ptrs""}",241,1,block_random,1024,20002,12381,ptrs
